0,2253296682,Sat Jun 20 07:55:55 PDT 2009,NO_QUERY,vesa_echa,@chellachelz hahahah gmn mo ksana.emak gw already slept weheii  jmpt gua aja lo shell skrg! wkwka,0,0
0,2000351923,Mon Jun 01 21:55:57 PDT 2009,NO_QUERY,GilanaCohn,"@RyanSeacrest I'm worried about Conan changing too much and becoming all Hollywood-ized  No spray tan, please!",0,0
0,2202001799,Tue Jun 16 21:05:28 PDT 2009,NO_QUERY,agoodman0009,"is going to bed now... hurt muh foot again, same one OF COURSE  taking some ibproufen. Its hurting so bad I am resorting to modern meds.",0,0
4,1835623228,Mon May 18 06:24:16 PDT 2009,NO_QUERY,alearrr,@whitro6060 happy birthday! ,4,1
4,1981549148,Sun May 31 09:23:15 PDT 2009,NO_QUERY,erinzzzz,@emiletsdance  i love you more than everyone,4,1
4,2044311588,Fri Jun 05 09:10:26 PDT 2009,NO_QUERY,ByDezin,@amandabeez yvw ~ will take me til next week to catch up with everyone lol ,4,1
0,1971722932,Sat May 30 07:45:15 PDT 2009,NO_QUERY,_nia_,"Had no time to go cycling and photographing, to repair my bike's wheel. Bad... ",0,0
0,2296081303,Tue Jun 23 08:44:36 PDT 2009,NO_QUERY,kpearce,@acidcookie oh no! Those stupid adorable people. ,0,0
0,1983276345,Sun May 31 12:50:48 PDT 2009,NO_QUERY,NeciaEva,"I wish I could be in California right now!! No money, no candy  Blahhh!! Nice weather, Mother Nature! ........... BITCH!",0,0
4,1880737529,Fri May 22 02:19:17 PDT 2009,NO_QUERY,eroticoc,Come see why everyone is calling me  (south oc outcalls): Brittany-  818 392 8401 http://bit.ly/GndVG,4,1
0,2174858655,Sun Jun 14 23:29:03 PDT 2009,NO_QUERY,llTIDALWAVESll,its awesome  watching Eligh fall asleep holding his lil baby cast aww I still cant believe his hand is broke  poor baby,0,0
4,1833465480,Sun May 17 23:22:23 PDT 2009,NO_QUERY,columnbreak,Little Gracy dog.   Maybe I won't give her back... ;) http://twitpic.com/5eya3,4,1
4,1983774789,Sun May 31 13:48:42 PDT 2009,NO_QUERY,PBGNH,@EclecticPhoto what's wrong with you. ,4,1
0,2063886346,Sun Jun 07 04:27:38 PDT 2009,NO_QUERY,kriastros614,is going to flunk my math paper tmr  ,0,0
0,2229322405,Thu Jun 18 15:34:30 PDT 2009,NO_QUERY,jenfuckit,"@lainey316 They're going to discharge her, so I guess it's not tooo bad as these things. Frightening all the same. ",0,0
0,1979905437,Sun May 31 04:58:35 PDT 2009,NO_QUERY,anca_foster,@robertbasic plus i'll have surgery on my other knee probably in july...and then again cast and recovery.  my summer is blocked ,0,0
4,1989704315,Mon Jun 01 02:30:40 PDT 2009,NO_QUERY,funhouse86,@ashleytisdale I liked your performance at the comet in oberhausen ,4,1
0,1751850962,Sat May 09 20:25:53 PDT 2009,NO_QUERY,Satzah,Well this night didn't go as planned!  Sorry if I let some of you down!,0,0
4,2061698523,Sat Jun 06 21:25:12 PDT 2009,NO_QUERY,sweetface35,@trvsbrkr rub some rubbing alcohol on her wrists and that will help her too ,4,1
0,1827209204,Sun May 17 10:13:26 PDT 2009,NO_QUERY,djriddler,"@djpenetrate they scurred! However, I'm scurred too. Joey Crawford is officiating today.  Lakers are 10-1 when Joey is officiating! ",0,0
4,1982752158,Sun May 31 11:49:58 PDT 2009,NO_QUERY,LizGnecco,Back to reality......  http://yfrog.com/58t7nj,4,1
0,2208938937,Wed Jun 17 09:48:54 PDT 2009,NO_QUERY,ahosier,@JenaeHorn ..... what time? The game got a rain delay and we only got to see one hour of it before leaving! ,0,0
4,1979484358,Sun May 31 03:14:48 PDT 2009,NO_QUERY,StevenBullen,"New design online.. must redesign the sidebar and footer,. but for now it has to do.. http://miralize.com (via @miralize) looks good ",4,1
4,2190763428,Tue Jun 16 03:39:35 PDT 2009,NO_QUERY,likeomgitserika,@PandyxPanda Isang class palang  MTO. We were arranged alphabetically. Haha.,4,1
0,2267152152,Sun Jun 21 09:42:35 PDT 2009,NO_QUERY,Megzakarockstar,@Liztini lol u know i do. im gonna miss everyone so much! this is a sad time. so so sad.. ,0,0
0,1691410479,Sun May 03 17:48:03 PDT 2009,NO_QUERY,delvinsirleaf,tomorrow is my last day of school ,0,0
0,1968599754,Fri May 29 21:47:11 PDT 2009,NO_QUERY,scottscool7,"OMG, i think I've reached a point where my tolerance level is so high that i can't get drunk anymore. how sad  well @ least i'm a medical",0,0
4,1962309049,Fri May 29 10:50:49 PDT 2009,NO_QUERY,chih_yu,Yeah..........ich hab nen Betakey #bfheroes ,4,1
0,1975938718,Sat May 30 16:13:48 PDT 2009,NO_QUERY,CeLine_XD,Web Chat endend!  but that was like the best WebChat yet! BLAKE SAID HI TO MEEE!...,0,0
0,1978691655,Sun May 31 00:09:04 PDT 2009,NO_QUERY,CAMIZLbby,Errrr!  I really miss youu.,0,0
0,2176410388,Mon Jun 15 03:47:59 PDT 2009,NO_QUERY,tennings,"Earliest I've been up for while now, feels good! Lets make this a somewhat enthusiastic day! Oh, its raining ",0,0
4,2044499630,Fri Jun 05 09:26:56 PDT 2009,NO_QUERY,rachelellenw,AHHH! Seeing that someone in aproximatly... 30-34 minutes. ,4,1
4,2016578019,Wed Jun 03 07:01:02 PDT 2009,NO_QUERY,brookeisalive,weeeeezy shirt wednesday ,4,1
0,1836288333,Mon May 18 07:43:45 PDT 2009,NO_QUERY,swilkinsons,Is back to reality.... Big time. ,0,0
4,2015293656,Wed Jun 03 04:16:02 PDT 2009,NO_QUERY,fiinafentii,@ditviana ceritain donk interview ny bicarain pa ja??  ya??,4,1
4,1957075693,Thu May 28 23:27:02 PDT 2009,NO_QUERY,chelsea_playboy,i really REALLY like the shorten tweet feature on tweetdeck ,4,1
0,2048463173,Fri Jun 05 15:14:24 PDT 2009,NO_QUERY,DCLeader,@JaeSwan I'd pack for mid 60s to about 80. I think there is some rain in the forecast for early next week ,0,0
0,1968820429,Fri May 29 22:17:49 PDT 2009,NO_QUERY,reberalexander,@PetroskyNikole I was never being mean ,0,0
4,2064673127,Sun Jun 07 06:53:25 PDT 2009,NO_QUERY,Laitwen,Is in need of spiritual refreshment... church sounds lovely right now. ,4,1
0,1793657863,Thu May 14 03:31:46 PDT 2009,NO_QUERY,Djoise,Morning everyone... And again i'm at school.. ,0,0
4,2174474530,Sun Jun 14 22:37:47 PDT 2009,NO_QUERY,MaliCWA,I really hate being the newbie lol I'll get the hang of this twitter thing sooner or later ,4,1
0,2183172253,Mon Jun 15 14:08:35 PDT 2009,NO_QUERY,hayles,"Is it possible to buy from the US Amazon MP3 website with a UK card? Theres an album I want, but they don't have it on the UK one ",0,0
0,2259960721,Sat Jun 20 18:26:43 PDT 2009,NO_QUERY,prinzessbtrfly,Gonna spend a lot of the day in the pool tomorrow because of the horrible heat ,0,0
4,2013346099,Tue Jun 02 22:27:30 PDT 2009,NO_QUERY,MS_BAJANBEAUTY,@THA_PRINCE WELL HELLO YOURSELF THERE LIGHTSKIN ,4,1
4,1985626582,Sun May 31 17:28:04 PDT 2009,NO_QUERY,debofwinnipeg,"Cold Play sounds good real good, a bit like the Police. Some of this new &quot;alternative&quot; music is pretty good-have an open mind ",4,1
0,2002611701,Tue Jun 02 04:42:20 PDT 2009,NO_QUERY,androidtomato,@chuckphie What did you have to do today? ,0,0
0,2264226880,Sun Jun 21 03:11:05 PDT 2009,NO_QUERY,ruth_siobhan,I can't believe were half way through Sunday already! ,0,0
0,1985732820,Sun May 31 17:40:10 PDT 2009,NO_QUERY,mi55yy,Wishing I was out with Chelsea... seeing UP!  Dang it.,0,0
4,1827338551,Sun May 17 10:30:06 PDT 2009,NO_QUERY,stephsolo,@lilmomz thank you. My baby is growing up. He thinks this means he's a man. At eight ,4,1
0,2064429327,Sun Jun 07 06:14:34 PDT 2009,NO_QUERY,ohparaphernalia,@Firyx i need to be un-seriously sick. and i don't know how. ,0,0
4,1824042410,Sat May 16 23:50:24 PDT 2009,NO_QUERY,squat04,Yay i'm out of work ,4,1
0,1980921811,Sun May 31 08:00:15 PDT 2009,NO_QUERY,theuer,i need to find another way to get value out of books: i don't even remember the content of books i read two months ago... no long memory ,0,0
4,1970402855,Sat May 30 03:43:41 PDT 2009,NO_QUERY,chacharchax,"a 16 year old teen cracked a 300 year old math puzzle, bad news is he wasn't the first. as for me, I still hate math ",4,1
4,1974943206,Sat May 30 14:07:22 PDT 2009,NO_QUERY,doson,@marebeer nope.. I was awake watchin some documentary films.. it's 2:30 am now  hope ya had a grt day..,4,1
4,1677564414,Sat May 02 02:45:58 PDT 2009,NO_QUERY,nik_kee_dee,@TheExplodingBoi Geographically! Not anatomically! HAHA! Where did you go? ,4,1
0,1881508998,Fri May 22 04:51:18 PDT 2009,NO_QUERY,kyee,@brennanAnnie damn.. I already sent an army of fire squirrels riding lightening hedgehogs to burn your house down ,0,0
0,2232361064,Thu Jun 18 19:48:23 PDT 2009,NO_QUERY,Lateshanicole,pasta yummi had fun golfing with my dad! even tho he cussed me out for not being serious today ,0,0
4,2013240269,Tue Jun 02 22:13:03 PDT 2009,NO_QUERY,dirtydann101,ok i want to welcome all the new twitterbugs &amp; bees to the beehive!! Its all love over here ,4,1
0,2175817530,Mon Jun 15 02:05:05 PDT 2009,NO_QUERY,de_Lafayette,Is The Summer Garden in Pieter closed for restoration already? Oh ,0,0
0,2328155518,Thu Jun 25 09:14:12 PDT 2009,NO_QUERY,bubbly_chicken,watchin divided.. got a headache ,0,0
0,2224218798,Thu Jun 18 09:13:58 PDT 2009,NO_QUERY,SoriginalMusic,@TheTrendsetterZ lmao. Man I was heated. He ruined the repeat. We was 11-1 ,0,0
0,1973526437,Sat May 30 11:19:22 PDT 2009,NO_QUERY,SiiSii_,I Always Cry At The End Of Star Wars : Rvenge Of The Sith. Im Sucha Nerd. ,0,0
0,1982095159,Sun May 31 10:31:03 PDT 2009,NO_QUERY,vivadlyvibrant0,also daddy is back in turkey ,0,0
0,1988800593,Sun May 31 23:24:45 PDT 2009,NO_QUERY,joshua_fox,@Chriss_CHM im not going now. transport is wayy expensive. organisers don't allow camping &amp; no hotel for after ,0,0
4,1752535987,Sat May 09 22:11:55 PDT 2009,NO_QUERY,hannah_duh,Playing cards with my niece. ,4,1
4,2013096213,Tue Jun 02 21:54:44 PDT 2009,NO_QUERY,ColleenHawk,"@SKFPR And people write email instead of e-mail, too.  I say we get everyone Stylebooks and make them use them! ",4,1
0,1999400142,Mon Jun 01 20:09:08 PDT 2009,NO_QUERY,Mammal_Town,"muffin break, now thats depressing ",0,0
4,2059332847,Sat Jun 06 16:43:12 PDT 2009,NO_QUERY,LauraXD,"@RealBillBailey hey asda, I aint gonna your bitch uh uh cheap cheap no way ! I was nearly in tears laughing at that part ",4,1
0,2241140731,Fri Jun 19 10:35:22 PDT 2009,NO_QUERY,BAMitsKATY,"Still ill, took day off school and I have a major blocked nose!  x",0,0
4,2057817881,Sat Jun 06 13:43:07 PDT 2009,NO_QUERY,SASSS09,@likelyto Hey there.. thanks for the follow ,4,1
0,2177052679,Mon Jun 15 05:20:54 PDT 2009,NO_QUERY,MrsEcstasy,Busy day... Classes till 12 then practice @ 1-3 then study time ,0,0
4,2053558747,Sat Jun 06 04:58:43 PDT 2009,NO_QUERY,Rohan_01,@christinaponi hey ssup???? howz ya???? sry about ystrdy.... ,4,1
0,2207384112,Wed Jun 17 07:52:01 PDT 2009,NO_QUERY,dylanxtra,"@electra126 That's not good  Just want you happy, boo.",0,0
0,2224320356,Thu Jun 18 09:21:28 PDT 2009,NO_QUERY,djayallday,in class and i am so bored it is not a game ,0,0
4,1693874095,Mon May 04 00:07:11 PDT 2009,NO_QUERY,fatcatdagg,@Marcialovespink  ateast Rosales doesn't leave us HW ,4,1
4,1989658316,Mon Jun 01 02:20:31 PDT 2009,NO_QUERY,deselvislives,i'ts realy hot this mornning ,4,1
0,2250295551,Sat Jun 20 00:10:06 PDT 2009,NO_QUERY,mikailabree,Oh; did I mention I'm working 6 loooong shifts in a row?  I mean days: 6 days in a row. Ahhhh. Summer? Are you still there? I miss you. ,0,0
0,2229891167,Thu Jun 18 16:21:06 PDT 2009,NO_QUERY,emo_nano,i dont think i love him ,0,0
4,1968351675,Fri May 29 21:15:31 PDT 2009,NO_QUERY,Ranzel,@mitchelmusso 3-2 days from now. ,4,1
4,2189310556,Mon Jun 15 23:44:27 PDT 2009,NO_QUERY,allee1x,is listening to the Jonas Brothers &lt;3 and texting her twinn ,4,1
0,1970806323,Sat May 30 05:16:37 PDT 2009,NO_QUERY,danielloganking,Day 2 at Cedar Point and still no Millenium Force  Apparently the Force isn't with me.,0,0
4,1836434577,Mon May 18 07:59:38 PDT 2009,NO_QUERY,dancing_pony,@Chocolate_Nubia OF COURSE! :] anything for you my love ,4,1
4,1990375815,Mon Jun 01 04:41:57 PDT 2009,NO_QUERY,AnaiiisJ,Goodbye Mr.A - The Hoosiers ,4,1
4,2018976951,Wed Jun 03 10:48:29 PDT 2009,NO_QUERY,SullivanTire,@HubScout I'm just sayin'! ,4,1
0,1977921884,Sat May 30 22:00:48 PDT 2009,NO_QUERY,jonesette,@whiteblouse I just got both &amp; I've already chipped a nail. It made me so mad.  http://myloc.me/2a2Q,0,0
0,1966519361,Fri May 29 17:55:03 PDT 2009,NO_QUERY,joelontheradio,@jasonbarton33 I just had &quot;5 Guys Burgers and Fries&quot; for lunch today. It is a little far from Leavenworth (where you'll be next week). ,0,0
4,2046685607,Fri Jun 05 12:32:33 PDT 2009,NO_QUERY,nice_banana,@floppybelly It was another profession-name at least. An ex-classmate of mine is called Neubauer ,4,1
0,1964620757,Fri May 29 14:31:48 PDT 2009,NO_QUERY,destinyjoyful,"@jerrib247 sorry mom! I didn't mean to. I shouldn't have tweeted that, you are already having a hard day  Love you!",0,0
4,1977512767,Sat May 30 21:07:22 PDT 2009,NO_QUERY,ChilliCool,"@jimboot in both Canada and the US. Hard work, but the rewards can be phenomenal if you get it right! ",4,1
4,1982183695,Sun May 31 10:41:46 PDT 2009,NO_QUERY,beccilarreau,"is chatting NOT with an Irishman, but rather a man who happens to BE in Ireland. oops...... ",4,1
0,2256708504,Sat Jun 20 13:11:04 PDT 2009,NO_QUERY,TweetFakes,now i see what miley and demi go through. ,0,0
4,1557821818,Sun Apr 19 06:09:22 PDT 2009,NO_QUERY,SamanthaSrolis,the rain is coming . . . and i got my new Gap umbrella. ,4,1
4,2189110783,Mon Jun 15 23:15:56 PDT 2009,NO_QUERY,rain_girl,@cookiemonster82 : hope so too  how've u been...,4,1
0,1976340179,Sat May 30 17:06:46 PDT 2009,NO_QUERY,chrisleonardo,"Hanging with my still pretty darn sick bride, cancelled plans for the weekend and hoping it gets easier for her soon.  ",0,0
4,1994313807,Mon Jun 01 11:44:42 PDT 2009,NO_QUERY,Stagehouse,"@thefunkyfairy and thanks for the posts on the discussion board, that's brilliant news about Twitter and your site ",4,1
4,2063425366,Sun Jun 07 02:36:25 PDT 2009,NO_QUERY,__missb,@nzdeany haha it was fun! sadly the photo doesn't show the huge pool of mud i'm avoiding by acting like a monkey ,4,1
0,1977518340,Sat May 30 21:08:03 PDT 2009,NO_QUERY,sophiagalano,just had din with my bro and dad before he leaves for six weeks ,0,0
4,1990842677,Mon Jun 01 05:52:06 PDT 2009,NO_QUERY,londonguy77,@JULIE_MOORE i'm all yours then ,4,1
4,1969862026,Sat May 30 01:30:33 PDT 2009,NO_QUERY,paloguitars,"@lurethesea I decided after trying, to go feral. It doesn't help in any way ",4,1
4,1989702651,Mon Jun 01 02:30:20 PDT 2009,NO_QUERY,jaysan81286,is going home...  http://plurk.com/p/xlf3w,4,1
0,1968649361,Fri May 29 21:53:52 PDT 2009,NO_QUERY,Billy3G,@mcm180 Yeah. It sucks so bad. ,0,0
4,2015063888,Wed Jun 03 03:35:15 PDT 2009,NO_QUERY,jeff1029,out for now.. ,4,1
4,2174552482,Sun Jun 14 22:47:40 PDT 2009,NO_QUERY,mossyrants,"@ngaire_t  'tis true, this.",4,1
0,2192935205,Tue Jun 16 07:45:51 PDT 2009,NO_QUERY,JazmineFace,@flerfler that would be dope �?� I wanna go on a road trip ,0,0
4,1974710848,Sat May 30 13:41:24 PDT 2009,NO_QUERY,jennypoynter,@_amberlovely AMBER AMBER! :') how was your holiday? ,4,1
4,1976662687,Sat May 30 18:42:41 PDT 2009,NO_QUERY,Rhondaruu,the weather here in seattle has been THE GREATEST!!!  I'M AM LUVIN  IT  http://bit.ly/9xaMB,4,1
4,1677017224,Sat May 02 00:06:34 PDT 2009,NO_QUERY,Loeezee,Just watched Bride Wars...Looks like its Movie Night for alot of us tonight!!! ,4,1
4,1794227607,Thu May 14 05:17:56 PDT 2009,NO_QUERY,Techsitc,My joy was slightly cooler and blustier than I expected!  but I love the sunshine,4,1
4,1969839126,Sat May 30 01:25:21 PDT 2009,NO_QUERY,jantielens,@Coolz0r Congrats with all the media exposure! I hope you'll find a great job soon. ,4,1
0,1557852455,Sun Apr 19 06:17:32 PDT 2009,NO_QUERY,musicgirl26,just woke up... my last day to sleep in ,0,0
4,1879996773,Thu May 21 23:46:36 PDT 2009,NO_QUERY,Rokkster,@PrincessNite thanks for the #FF  Back atyer!,4,1
4,1692413967,Sun May 03 19:56:44 PDT 2009,NO_QUERY,maweezy,Chillin at des' ,4,1
4,2065073296,Sun Jun 07 07:50:04 PDT 2009,NO_QUERY,perpetualspiral,@writeinmovement LOL i do stuff like that all the time ,4,1
4,1880994562,Fri May 22 03:13:59 PDT 2009,NO_QUERY,apdunne,@Itxi_Itx I enjoyed that movie. ,4,1
4,2190807715,Tue Jun 16 03:46:58 PDT 2009,NO_QUERY,Laurash7,need a vacantion...kind of miss tg jiu ,4,1
4,2050529298,Fri Jun 05 18:50:01 PDT 2009,NO_QUERY,toniriales,"So we're holding off on the movie night til Lea gets home from work, by Jack's request.  So....just getting ready for the shoot tomorrow ",4,1
0,2050599079,Fri Jun 05 18:57:45 PDT 2009,NO_QUERY,lost_dog,@ErikaKane718 I am lost. Please help me find a good home. ,0,0
0,1994903862,Mon Jun 01 12:38:27 PDT 2009,NO_QUERY,kristinpena,off to class I go... hopefully it won't pour too hard on my way there. ,0,0
4,1989990870,Mon Jun 01 03:30:47 PDT 2009,NO_QUERY,LorenYxox,"@billyraycyrus Awwh thanks billy, I hope you have a great week to  xoxox",4,1
4,1975879879,Sat May 30 16:06:05 PDT 2009,NO_QUERY,KarenTweet,@suesshirtshop Be ready for it to get dirty before it gets better *warning* ,4,1
0,2066126305,Sun Jun 07 09:56:20 PDT 2009,NO_QUERY,briggadoo,@kurishi i think so we didnt get in til 4 or 5 im v hung over  Zanzi was bizarre,0,0
4,2001053585,Mon Jun 01 23:42:23 PDT 2009,NO_QUERY,misstincagayat,Max's set on conan is pretty ,4,1
4,1692926226,Sun May 03 21:07:03 PDT 2009,NO_QUERY,mialoveslife,Aww jade he sounds like a cutie ,4,1
4,1564137553,Mon Apr 20 01:58:09 PDT 2009,NO_QUERY,meenjung,es war twistori...  love google,4,1
0,2259534919,Sat Jun 20 17:44:40 PDT 2009,NO_QUERY,Pnutgurl,&lt;--In the dog house DEEP! I confessed to my boyfriend about my &quot;shopping spree&quot; I think his head made a new shade of red. He has a temper ,0,0
0,2070972640,Sun Jun 07 18:36:53 PDT 2009,NO_QUERY,xxTrAgIcMeSsxx,@MCRmuffin ,0,0
4,2002549724,Tue Jun 02 04:31:58 PDT 2009,NO_QUERY,Elmakapelma,@jesslevitt No! It didn't actually happen! @LeighAnnMol and I both had really bad nightmares last nite! ,4,1
4,2054887500,Sat Jun 06 08:16:54 PDT 2009,NO_QUERY,WendiTV,"@LynettePatter You are the master of all today, my dear. Keep on giving us the power. ",4,1
0,2062198174,Sat Jun 06 22:34:52 PDT 2009,NO_QUERY,SarahW232,Making shirts for next week. My eyes are too tired to handle bright yellow and magenta right now.... ,0,0
4,1992644712,Mon Jun 01 09:05:26 PDT 2009,NO_QUERY,aleiram614,@RealTPastrana gonna try to get my Q before u get 100k followers  u got permission to ride representing Puerto Rico. would u do it again?,4,1
0,1981432007,Sun May 31 09:08:28 PDT 2009,NO_QUERY,darcyyoung,"all dressed up, my followers dissapeared? im depressed! ",0,0
4,1882211613,Fri May 22 06:27:01 PDT 2009,NO_QUERY,iamafreak,"I am going to answer all the tweets and messages directed to me now, God, I missed you, friends. ",4,1
0,1960907396,Fri May 29 08:41:20 PDT 2009,NO_QUERY,manduhhluvsjb,omg i was so nervous last block. i had my speech and i almost puked. it was horrible.... i bet i got a bad grade on it.... ,0,0
0,2245370141,Fri Jun 19 16:02:12 PDT 2009,NO_QUERY,alyssssssssa,has dropped her remote in a place she can't reach  helppppppppp,0,0
4,2181422204,Mon Jun 15 11:48:27 PDT 2009,NO_QUERY,jasondouglas,@MetroDentalcare sweet! Thanks! Much appreciated ,4,1
4,2177037081,Mon Jun 15 05:18:56 PDT 2009,NO_QUERY,mlota,@chris_b_bacon you betcha  how was download? What were the highlights?,4,1
0,2000703525,Mon Jun 01 22:44:47 PDT 2009,NO_QUERY,Dotseoem,"Games aren't scary anymore. The last scary game I played was Shadow of the Colossus. Whooo!, I couldn't play that in the Dark. ",0,0
4,2067547091,Sun Jun 07 12:32:17 PDT 2009,NO_QUERY,kareon,do love BeeCullen ,4,1
4,2187903421,Mon Jun 15 20:59:11 PDT 2009,NO_QUERY,lakarune,"@suitechauvhan Thanks! Nope, in LA...but I'll be in NY in a few weeks, maybe will have to pop by Barney's just for &quot;research&quot;. ",4,1
0,1994641507,Mon Jun 01 12:14:11 PDT 2009,NO_QUERY,HeriCabral,I should not be watching this movie. My little heart can't take this kind of scaryness. ,0,0
4,2190161834,Tue Jun 16 01:56:48 PDT 2009,NO_QUERY,JulienAmatkaryo,@RobbinGielen shall we stalk Olivia? ,4,1
0,2230708091,Thu Jun 18 17:29:37 PDT 2009,NO_QUERY,cassymessy,goooooooood morning errrbody! jumping into to shower and heading for my 9am class. TGIF? not yet  still got programming test at 3.,0,0
0,1695245484,Mon May 04 05:37:52 PDT 2009,NO_QUERY,fayeblanco,@loisdianne29 lol..just hit the reply button? :p im not sure if the mobile web environment is the same as the web  :|,0,0
0,2299475121,Tue Jun 23 12:57:57 PDT 2009,NO_QUERY,krisweetea,Taking my time getting done what needs to be done. I wish I were drinking a rum-filled smoothie with my boy. ,0,0
4,1693723760,Sun May 03 23:32:35 PDT 2009,NO_QUERY,Meiilynn,I'm leaving..! byeee!! ,4,1
4,2061198039,Sat Jun 06 20:22:38 PDT 2009,NO_QUERY,CaliArchie,@melz0812 bahaha i know he looked like a goalie ,4,1
0,2052806315,Sat Jun 06 02:05:41 PDT 2009,NO_QUERY,howtown,"our repas de quartier is today in the freezing ass cold, --and me with my guacomole and iced coronas, boo-hoo ",0,0
0,2236773301,Fri Jun 19 04:30:17 PDT 2009,NO_QUERY,halbpro,@Gastos84 Might be that your work just dislikes streams or something. Sorry  Direct mp3 is http://urfonline.com:8000/stream160k.mp3,0,0
4,1978383478,Sat May 30 23:11:39 PDT 2009,NO_QUERY,normalguyguide,"@BigRedinTejas oh man, thats awesome for you that the spurs suck ass now! ",4,1
0,2323752983,Thu Jun 25 01:24:00 PDT 2009,NO_QUERY,hasbean,@leunix WHY of WHY ,0,0
0,1793042751,Thu May 14 01:09:18 PDT 2009,NO_QUERY,RoyalBlueStuey,"@lyndsayann Yep, just need one for my wife now ",0,0
0,2227191699,Thu Jun 18 12:53:26 PDT 2009,NO_QUERY,SimoneBiz,@walterpike eek! Not much luck with cars lately  you ok?,0,0
4,2182272603,Mon Jun 15 12:57:13 PDT 2009,NO_QUERY,adlyman,@british_girl i am good just relaxing getting ready to watch One Life To Live ,4,1
0,2060886018,Sat Jun 06 19:46:10 PDT 2009,NO_QUERY,sharpygal,I miss my family and my grandparents! ,0,0
4,2060471188,Sat Jun 06 18:58:09 PDT 2009,NO_QUERY,aulku,@bryanbb120 perfect! We are at a table at Bradstreet ,4,1
0,2051661583,Fri Jun 05 22:30:34 PDT 2009,NO_QUERY,cyn_thee_uhh,I get very impatient when waiting for a well needed phone call.  grrr,0,0
0,2209571343,Wed Jun 17 10:32:32 PDT 2009,NO_QUERY,mari02bm,@Nagumeva thx for coming out with me on Friday. I agree we just can't hang like we used to  I was tiered the WHOLE weekend!,0,0
4,2055226588,Sat Jun 06 08:56:12 PDT 2009,NO_QUERY,luayub,@tommcfly Bestest followers for the best Mr Twitter Universe! U deserve it! ,4,1
4,2052727313,Sat Jun 06 01:47:20 PDT 2009,NO_QUERY,justcherie,I can feel my hair growing. ,4,1
0,2047678514,Fri Jun 05 14:00:47 PDT 2009,NO_QUERY,maraenglish,@HellsandBells They really should deliver! I get major cravings for it sometimes but the nearest one is 20 minutes away ,0,0
0,2046765911,Fri Jun 05 12:39:40 PDT 2009,NO_QUERY,ramsesja,Okay okay...It never happened ,0,0
0,1469919242,Tue Apr 07 07:48:39 PDT 2009,NO_QUERY,mark_cowley,The man behind me on the train smells so much of booze it's giving me a headache ,0,0
0,2253359625,Sat Jun 20 08:02:19 PDT 2009,NO_QUERY,D_S_W_G,i want some chipotle but atl is so faaaar away ,0,0
0,1794037095,Thu May 14 04:46:29 PDT 2009,NO_QUERY,JonnyP23,@SDuPreeBemis same problem here  and i work in the morning suuuuucks,0,0
4,1678034747,Sat May 02 05:12:40 PDT 2009,NO_QUERY,GoddessLeonie,"@fabeku I have a friend with two tipis in the country. There is rock people out there. Bring you, wifey, drums, bowls, everythingles! ",4,1
4,1685824948,Sun May 03 02:16:38 PDT 2009,NO_QUERY,Jodiesupertramp,@weirdstuffhere watch into the wild or shawshank redemption or the jacket or wild child  a variety of films (types) there for you!,4,1
0,2009739703,Tue Jun 02 16:11:59 PDT 2009,NO_QUERY,shereemcfly09,@OMDMyspace and @dubarrymcfly i am so jealous i've only seen them twice ,0,0
4,1824601611,Sun May 17 02:06:00 PDT 2009,NO_QUERY,RoshelleFierro,@iamidub you definitely should keep it up..i am listening now ,4,1
0,2325911854,Thu Jun 25 06:15:47 PDT 2009,NO_QUERY,ToffeePoppet,just can't sunbathe on her own  I am really missing everyone at Uni right now... bring on the Girls holiday in Sept!!!,0,0
4,1975040878,Sat May 30 14:19:23 PDT 2009,NO_QUERY,samb2004,"I am a little excited, i am not gonna lie!  ",4,1
0,2327080743,Thu Jun 25 07:53:41 PDT 2009,NO_QUERY,jbelueee,Is bored at work. None of the computers work ,0,0
4,1971810761,Sat May 30 07:57:02 PDT 2009,NO_QUERY,hazelnutchoc,actually completed a good amount of revision.. wagamamas excursion later  i love freedom!,4,1
4,2064940883,Sun Jun 07 07:31:59 PDT 2009,NO_QUERY,DannyAttack,@adrey how are ya sweetie? ,4,1
4,2046311331,Fri Jun 05 11:59:57 PDT 2009,NO_QUERY,monkeybird,@dustinhollywood but I do drink! On occasion and responsibly.. ,4,1
4,1995426729,Mon Jun 01 13:28:22 PDT 2009,NO_QUERY,ChazLovesJB,@Freaky_Jennyx3 Wooo! TEAM NICK YOUR ONN!!!  Team JOE Go Go Go..Other Teams No No No!!!HAHA!  YAHOWWWW!!! Hi 5 Sabrina!,4,1
0,2206867994,Wed Jun 17 07:09:58 PDT 2009,NO_QUERY,aine_okane,I wish i was goin out tonight ,0,0
0,1985362567,Sun May 31 16:57:43 PDT 2009,NO_QUERY,kirstencraig,"@mattyrite aw boo, eff your life for real!  you can do it!",0,0
4,1989410671,Mon Jun 01 01:26:18 PDT 2009,NO_QUERY,msalonen,"@johnnyaylward No you wont, as I may get there myself first. ",4,1
4,1998695513,Mon Jun 01 18:58:37 PDT 2009,NO_QUERY,EarthFire,"If I missed anybody in my roll of Twitter Thx &amp; Love, please forgive me and dont do an #unfollow @EarthFire  I love you too.",4,1
